age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,target,age_group,balance_group,day_group,duration_group,campaign_group,quarter
55,services,divorced,primary,no,2298,yes,no,unknown,6,162,2,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(1, 2]",q2
44,management,married,tertiary,no,17,yes,no,unknown,6,352,2,0,"(34, 45]","(0, 100]","(0, 10]","(240, 360]","(1, 2]",q2
37,technician,married,primary,no,0,yes,no,unknown,6,76,4,0,"(34, 45]","(-10000, 0]","(0, 10]","(60, 120]","(2, 4]",q2
35,blue-collar,married,primary,no,0,yes,no,unknown,6,154,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q2
55,blue-collar,married,secondary,no,840,yes,no,unknown,6,310,2,0,"(45, 59]","(500, 1000]","(0, 10]","(240, 360]","(1, 2]",q2
37,services,married,secondary,no,358,yes,no,unknown,6,390,3,0,"(34, 45]","(200, 500]","(0, 10]","(360, 600]","(2, 4]",q2
30,technician,single,secondary,no,0,yes,no,unknown,6,369,1,0,"(24, 34]","(-10000, 0]","(0, 10]","(360, 600]","(0, 1]",q2
37,blue-collar,married,primary,no,-325,yes,yes,unknown,6,112,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(60, 120]","(1, 2]",q2
36,technician,single,secondary,no,-15,yes,no,unknown,6,341,3,0,"(34, 45]","(-10000, 0]","(0, 10]","(240, 360]","(2, 4]",q2
38,technician,married,secondary,no,581,yes,no,unknown,6,79,1,0,"(34, 45]","(500, 1000]","(0, 10]","(60, 120]","(0, 1]",q2
41,admin,divorced,primary,no,4070,yes,no,unknown,6,140,2,0,"(34, 45]","(3000, 5000]","(0, 10]","(120, 240]","(1, 2]",q2
48,none,married,secondary,no,74,no,yes,unknown,6,315,1,0,"(45, 59]","(0, 100]","(0, 10]","(240, 360]","(0, 1]",q2
55,services,divorced,secondary,no,141,yes,no,unknown,6,262,2,0,"(45, 59]","(100, 200]","(0, 10]","(240, 360]","(1, 2]",q2
28,services,divorced,secondary,no,89,no,no,unknown,6,174,2,0,"(24, 34]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q2
54,services,married,secondary,yes,0,yes,no,unknown,6,138,3,0,"(45, 59]","(-10000, 0]","(0, 10]","(120, 240]","(2, 4]",q2
30,blue-collar,married,secondary,no,450,no,no,unknown,6,526,2,0,"(24, 34]","(200, 500]","(0, 10]","(360, 600]","(1, 2]",q2
48,technician,married,tertiary,no,310,no,no,unknown,6,135,1,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(0, 1]",q2
31,other,married,secondary,no,0,yes,no,unknown,6,36,5,0,"(24, 34]","(-10000, 0]","(0, 10]","(0, 60]","(4, 6]",q2
38,blue-collar,married,secondary,no,384,yes,no,unknown,6,1906,3,0,"(34, 45]","(200, 500]","(0, 10]","(1200, 5000]","(2, 4]",q2
37,blue-collar,married,secondary,no,395,yes,no,unknown,6,219,2,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
37,services,single,unknown,no,-118,yes,no,unknown,6,147,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q2
56,blue-collar,married,primary,no,5,yes,yes,unknown,6,407,2,0,"(45, 59]","(0, 100]","(0, 10]","(360, 600]","(1, 2]",q2
51,blue-collar,married,secondary,no,50,yes,yes,unknown,6,121,1,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(0, 1]",q2
39,blue-collar,married,secondary,no,285,yes,yes,unknown,6,209,1,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(0, 1]",q2
49,technician,married,unknown,no,15,no,no,unknown,6,92,2,0,"(45, 59]","(0, 100]","(0, 10]","(60, 120]","(1, 2]",q2
51,blue-collar,married,primary,no,653,yes,yes,unknown,6,208,1,0,"(45, 59]","(500, 1000]","(0, 10]","(120, 240]","(0, 1]",q2
43,other,married,secondary,no,918,yes,no,unknown,6,193,1,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(0, 1]",q2
32,services,married,secondary,no,243,yes,yes,unknown,6,144,1,0,"(24, 34]","(200, 500]","(0, 10]","(120, 240]","(0, 1]",q2
29,technician,single,tertiary,no,405,yes,no,unknown,6,65,1,0,"(24, 34]","(200, 500]","(0, 10]","(60, 120]","(0, 1]",q2
48,management,divorced,tertiary,no,1328,yes,no,unknown,6,339,1,0,"(45, 59]","(1000, 3000]","(0, 10]","(240, 360]","(0, 1]",q2
55,services,married,primary,no,255,yes,no,unknown,6,285,1,0,"(45, 59]","(200, 500]","(0, 10]","(240, 360]","(0, 1]",q2
53,blue-collar,married,secondary,no,3397,yes,no,unknown,6,231,1,0,"(45, 59]","(3000, 5000]","(0, 10]","(120, 240]","(0, 1]",q2
47,technician,married,unknown,no,2106,yes,no,unknown,6,168,1,0,"(45, 59]","(1000, 3000]","(0, 10]","(120, 240]","(0, 1]",q2
39,management,married,tertiary,no,2877,yes,no,unknown,6,278,1,0,"(34, 45]","(1000, 3000]","(0, 10]","(240, 360]","(0, 1]",q2
31,blue-collar,single,tertiary,no,60,yes,yes,unknown,6,389,1,0,"(24, 34]","(0, 100]","(0, 10]","(360, 600]","(0, 1]",q2
39,blue-collar,married,primary,no,2226,yes,no,unknown,6,158,1,0,"(34, 45]","(1000, 3000]","(0, 10]","(120, 240]","(0, 1]",q2
40,blue-collar,married,primary,no,2880,yes,no,unknown,6,145,2,0,"(34, 45]","(1000, 3000]","(0, 10]","(120, 240]","(1, 2]",q2
40,technician,single,unknown,no,-5,yes,no,unknown,6,78,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(60, 120]","(1, 2]",q2
48,technician,married,secondary,no,147,no,no,unknown,6,142,3,0,"(45, 59]","(100, 200]","(0, 10]","(120, 240]","(2, 4]",q2
33,technician,divorced,secondary,no,7,yes,yes,unknown,6,87,1,0,"(24, 34]","(0, 100]","(0, 10]","(60, 120]","(0, 1]",q2
40,technician,married,secondary,no,109,yes,no,unknown,6,147,2,0,"(34, 45]","(100, 200]","(0, 10]","(120, 240]","(1, 2]",q2
59,none,married,primary,no,-119,yes,no,unknown,6,289,1,0,"(45, 59]","(-10000, 0]","(0, 10]","(240, 360]","(0, 1]",q2
30,technician,married,secondary,no,484,yes,no,unknown,6,703,1,1,"(24, 34]","(200, 500]","(0, 10]","(600, 900]","(0, 1]",q2
31,management,single,tertiary,no,1852,yes,no,unknown,6,170,3,0,"(24, 34]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q2
35,none,married,secondary,no,533,yes,no,unknown,6,802,1,0,"(34, 45]","(500, 1000]","(0, 10]","(600, 900]","(0, 1]",q2
54,technician,divorced,secondary,no,21,yes,no,unknown,6,381,2,0,"(45, 59]","(0, 100]","(0, 10]","(360, 600]","(1, 2]",q2
34,admin,single,unknown,no,2434,yes,no,unknown,6,218,4,0,"(24, 34]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q2
32,technician,married,secondary,no,90,yes,yes,unknown,6,57,2,0,"(24, 34]","(0, 100]","(0, 10]","(0, 60]","(1, 2]",q2
56,admin,divorced,unknown,no,4246,yes,no,unknown,6,304,2,0,"(45, 59]","(3000, 5000]","(0, 10]","(240, 360]","(1, 2]",q2
32,admin,single,tertiary,no,395,yes,no,unknown,6,241,3,0,"(24, 34]","(200, 500]","(0, 10]","(240, 360]","(2, 4]",q2
42,blue-collar,married,primary,no,15,yes,no,unknown,6,230,1,0,"(34, 45]","(0, 100]","(0, 10]","(120, 240]","(0, 1]",q2
33,services,married,tertiary,no,85,no,no,unknown,6,262,3,0,"(24, 34]","(0, 100]","(0, 10]","(240, 360]","(2, 4]",q2
52,other,married,tertiary,no,-184,yes,yes,unknown,6,392,2,0,"(45, 59]","(-10000, 0]","(0, 10]","(360, 600]","(1, 2]",q2
52,services,married,secondary,no,660,no,no,unknown,6,201,2,0,"(45, 59]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q2
52,blue-collar,divorced,primary,yes,-183,yes,no,unknown,6,145,1,0,"(45, 59]","(-10000, 0]","(0, 10]","(120, 240]","(0, 1]",q2
30,none,divorced,secondary,no,1144,yes,no,unknown,6,252,1,0,"(24, 34]","(1000, 3000]","(0, 10]","(240, 360]","(0, 1]",q2
44,services,divorced,secondary,no,1,yes,no,unknown,6,235,4,0,"(34, 45]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q2
35,admin,married,secondary,no,69,yes,yes,unknown,6,235,2,0,"(34, 45]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q2
55,management,single,secondary,no,220,yes,no,unknown,6,328,2,0,"(45, 59]","(200, 500]","(0, 10]","(240, 360]","(1, 2]",q2
33,blue-collar,married,primary,no,332,yes,no,unknown,6,116,2,0,"(24, 34]","(200, 500]","(0, 10]","(60, 120]","(1, 2]",q2
37,blue-collar,single,secondary,no,240,yes,no,unknown,6,246,1,0,"(34, 45]","(200, 500]","(0, 10]","(240, 360]","(0, 1]",q2
42,technician,single,secondary,no,0,yes,no,unknown,6,293,1,0,"(34, 45]","(-10000, 0]","(0, 10]","(240, 360]","(0, 1]",q2
43,none,married,secondary,no,0,yes,no,unknown,6,37,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(0, 60]","(1, 2]",q2
38,other,married,tertiary,no,898,yes,no,unknown,6,132,2,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q2
37,technician,married,secondary,no,123,yes,yes,unknown,6,530,2,0,"(34, 45]","(100, 200]","(0, 10]","(360, 600]","(1, 2]",q2
31,none,single,secondary,no,252,yes,no,unknown,6,175,3,0,"(24, 34]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q2
41,management,married,tertiary,no,65,yes,no,unknown,6,524,2,0,"(34, 45]","(0, 100]","(0, 10]","(360, 600]","(1, 2]",q2
41,technician,married,secondary,no,-366,yes,yes,unknown,6,29,3,0,"(34, 45]","(-10000, 0]","(0, 10]","(0, 60]","(2, 4]",q2
29,none,single,secondary,no,209,yes,no,unknown,6,311,2,0,"(24, 34]","(200, 500]","(0, 10]","(240, 360]","(1, 2]",q2
38,admin,single,secondary,no,221,yes,no,unknown,6,211,2,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
44,other,divorced,tertiary,no,4,yes,no,unknown,6,312,3,0,"(34, 45]","(0, 100]","(0, 10]","(240, 360]","(2, 4]",q2
39,admin,married,secondary,no,104,yes,no,unknown,6,412,1,0,"(34, 45]","(100, 200]","(0, 10]","(360, 600]","(0, 1]",q2
28,technician,single,secondary,no,312,yes,no,unknown,6,392,1,0,"(24, 34]","(200, 500]","(0, 10]","(360, 600]","(0, 1]",q2
33,blue-collar,married,secondary,no,-349,yes,no,unknown,6,191,1,0,"(24, 34]","(-10000, 0]","(0, 10]","(120, 240]","(0, 1]",q2
41,services,married,unknown,no,4,no,no,unknown,6,284,2,0,"(34, 45]","(0, 100]","(0, 10]","(240, 360]","(1, 2]",q2
40,blue-collar,married,primary,no,-322,yes,yes,unknown,6,144,1,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(0, 1]",q2
29,admin,married,secondary,no,-150,yes,no,unknown,6,328,1,0,"(24, 34]","(-10000, 0]","(0, 10]","(240, 360]","(0, 1]",q2
38,management,married,unknown,no,1349,yes,no,unknown,6,100,1,0,"(34, 45]","(1000, 3000]","(0, 10]","(60, 120]","(0, 1]",q2
32,admin,married,tertiary,no,281,yes,no,unknown,6,226,1,0,"(24, 34]","(200, 500]","(0, 10]","(120, 240]","(0, 1]",q2
45,services,married,secondary,no,1259,yes,no,unknown,6,507,1,0,"(34, 45]","(1000, 3000]","(0, 10]","(360, 600]","(0, 1]",q2
33,admin,single,secondary,no,101,yes,no,unknown,6,392,1,0,"(24, 34]","(100, 200]","(0, 10]","(360, 600]","(0, 1]",q2
34,blue-collar,married,secondary,no,848,yes,no,unknown,6,684,2,0,"(24, 34]","(500, 1000]","(0, 10]","(600, 900]","(1, 2]",q2
41,other,married,unknown,no,89,yes,no,unknown,6,333,2,0,"(34, 45]","(0, 100]","(0, 10]","(240, 360]","(1, 2]",q2
41,blue-collar,married,secondary,no,140,yes,no,unknown,6,311,3,0,"(34, 45]","(100, 200]","(0, 10]","(240, 360]","(2, 4]",q2
35,admin,single,secondary,no,148,yes,no,unknown,6,128,2,0,"(34, 45]","(100, 200]","(0, 10]","(120, 240]","(1, 2]",q2
40,technician,single,secondary,no,200,yes,no,unknown,6,322,2,0,"(34, 45]","(100, 200]","(0, 10]","(240, 360]","(1, 2]",q2
60,other,married,primary,no,46,yes,no,unknown,6,202,4,0,"(59, 100]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q2
47,services,divorced,secondary,no,201,yes,no,unknown,6,92,2,0,"(45, 59]","(200, 500]","(0, 10]","(60, 120]","(1, 2]",q2
46,blue-collar,married,primary,no,530,yes,no,unknown,6,739,3,0,"(45, 59]","(500, 1000]","(0, 10]","(600, 900]","(2, 4]",q2
31,blue-collar,single,secondary,no,0,yes,no,unknown,6,273,2,0,"(24, 34]","(-10000, 0]","(0, 10]","(240, 360]","(1, 2]",q2
49,other,married,secondary,no,1,yes,no,unknown,6,260,3,0,"(45, 59]","(0, 100]","(0, 10]","(240, 360]","(2, 4]",q2
29,blue-collar,married,secondary,no,43,yes,no,unknown,6,268,2,0,"(24, 34]","(0, 100]","(0, 10]","(240, 360]","(1, 2]",q2
31,management,single,tertiary,no,-173,yes,no,unknown,6,396,2,0,"(24, 34]","(-10000, 0]","(0, 10]","(360, 600]","(1, 2]",q2
38,management,married,tertiary,no,389,yes,no,unknown,6,262,1,0,"(34, 45]","(200, 500]","(0, 10]","(240, 360]","(0, 1]",q2
37,blue-collar,married,primary,no,215,yes,yes,unknown,6,308,3,0,"(34, 45]","(200, 500]","(0, 10]","(240, 360]","(2, 4]",q2
35,technician,married,secondary,no,-131,yes,no,unknown,6,467,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(360, 600]","(1, 2]",q2
31,management,single,secondary,no,783,yes,no,unknown,6,320,1,0,"(24, 34]","(500, 1000]","(0, 10]","(240, 360]","(0, 1]",q2
41,admin,married,secondary,no,0,yes,no,unknown,6,160,3,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(2, 4]",q2
46,services,married,unknown,no,80,yes,no,unknown,6,245,2,0,"(45, 59]","(0, 100]","(0, 10]","(240, 360]","(1, 2]",q2
40,services,divorced,secondary,no,105,yes,no,unknown,6,189,2,0,"(34, 45]","(100, 200]","(0, 10]","(120, 240]","(1, 2]",q2
29,admin,married,secondary,no,182,yes,yes,unknown,6,477,1,0,"(24, 34]","(100, 200]","(0, 10]","(360, 600]","(0, 1]",q2
49,admin,married,secondary,no,82,yes,no,unknown,6,310,1,0,"(45, 59]","(0, 100]","(0, 10]","(240, 360]","(0, 1]",q2
42,management,married,tertiary,no,0,yes,no,unknown,6,65,3,0,"(34, 45]","(-10000, 0]","(0, 10]","(60, 120]","(2, 4]",q2
54,services,married,secondary,no,510,yes,no,unknown,6,196,2,0,"(45, 59]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q2
40,management,single,tertiary,no,242,yes,no,unknown,6,221,2,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
53,admin,married,secondary,no,244,yes,yes,unknown,6,197,2,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
49,management,married,tertiary,no,92,yes,no,unknown,6,221,2,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q2
40,blue-collar,married,primary,yes,0,yes,no,unknown,6,64,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(60, 120]","(1, 2]",q2
29,none,single,secondary,no,948,yes,no,unknown,6,75,2,0,"(24, 34]","(500, 1000]","(0, 10]","(60, 120]","(1, 2]",q2
36,blue-collar,married,primary,no,23,yes,no,unknown,6,400,2,0,"(34, 45]","(0, 100]","(0, 10]","(360, 600]","(1, 2]",q2
37,technician,married,secondary,no,710,yes,no,unknown,6,378,3,0,"(34, 45]","(500, 1000]","(0, 10]","(360, 600]","(2, 4]",q2
39,services,married,secondary,no,1205,yes,no,unknown,6,118,2,0,"(34, 45]","(1000, 3000]","(0, 10]","(60, 120]","(1, 2]",q2
36,technician,married,secondary,no,368,yes,yes,unknown,6,1597,2,1,"(34, 45]","(200, 500]","(0, 10]","(1200, 5000]","(1, 2]",q2
44,other,married,tertiary,no,1631,yes,no,unknown,6,346,2,0,"(34, 45]","(1000, 3000]","(0, 10]","(240, 360]","(1, 2]",q2
40,admin,married,secondary,no,6,yes,no,unknown,6,60,3,0,"(34, 45]","(0, 100]","(0, 10]","(0, 60]","(2, 4]",q2
49,blue-collar,married,secondary,no,26,yes,no,unknown,6,276,2,0,"(45, 59]","(0, 100]","(0, 10]","(240, 360]","(1, 2]",q2
30,technician,single,unknown,no,-48,yes,no,unknown,6,152,2,0,"(24, 34]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q2
57,management,married,tertiary,no,2142,yes,no,unknown,6,251,3,0,"(45, 59]","(1000, 3000]","(0, 10]","(240, 360]","(2, 4]",q2
24,services,single,secondary,no,77,yes,yes,unknown,6,390,2,0,"(0, 24]","(0, 100]","(0, 10]","(360, 600]","(1, 2]",q2
46,blue-collar,married,unknown,no,401,yes,no,unknown,6,306,2,0,"(45, 59]","(200, 500]","(0, 10]","(240, 360]","(1, 2]",q2
33,admin,married,secondary,no,21,no,no,unknown,6,189,3,0,"(24, 34]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q2
43,services,divorced,secondary,no,0,yes,no,unknown,6,125,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q2
43,admin,single,secondary,no,-497,yes,no,unknown,6,234,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q2
40,blue-collar,divorced,primary,no,369,no,no,unknown,6,79,2,0,"(34, 45]","(200, 500]","(0, 10]","(60, 120]","(1, 2]",q2
44,technician,single,unknown,no,78,yes,no,unknown,6,13,6,0,"(34, 45]","(0, 100]","(0, 10]","(0, 60]","(4, 6]",q2
35,technician,single,tertiary,no,226,yes,yes,unknown,6,283,3,0,"(34, 45]","(200, 500]","(0, 10]","(240, 360]","(2, 4]",q2
47,technician,married,secondary,no,503,yes,no,unknown,6,109,2,0,"(45, 59]","(500, 1000]","(0, 10]","(60, 120]","(1, 2]",q2
33,blue-collar,married,secondary,no,372,yes,no,unknown,6,132,2,0,"(24, 34]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
31,admin,married,secondary,no,0,yes,yes,unknown,6,144,2,0,"(24, 34]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q2
40,blue-collar,divorced,secondary,no,0,yes,no,unknown,6,121,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(1, 2]",q2
36,other,married,tertiary,no,125,yes,no,unknown,6,95,3,0,"(34, 45]","(100, 200]","(0, 10]","(60, 120]","(2, 4]",q2
56,none,divorced,primary,no,4,yes,no,unknown,6,31,3,0,"(45, 59]","(0, 100]","(0, 10]","(0, 60]","(2, 4]",q2
40,admin,single,unknown,no,419,yes,no,unknown,6,112,3,0,"(34, 45]","(200, 500]","(0, 10]","(60, 120]","(2, 4]",q2
41,admin,divorced,secondary,no,322,yes,no,unknown,6,87,4,0,"(34, 45]","(200, 500]","(0, 10]","(60, 120]","(2, 4]",q2
53,none,married,secondary,no,303,yes,no,unknown,6,593,2,0,"(45, 59]","(200, 500]","(0, 10]","(360, 600]","(1, 2]",q2
39,blue-collar,married,secondary,no,607,yes,no,unknown,6,99,2,0,"(34, 45]","(500, 1000]","(0, 10]","(60, 120]","(1, 2]",q2
44,blue-collar,divorced,secondary,no,579,yes,no,unknown,6,198,2,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q2
38,admin,married,secondary,no,3047,yes,no,unknown,6,285,2,0,"(34, 45]","(3000, 5000]","(0, 10]","(240, 360]","(1, 2]",q2
54,technician,divorced,secondary,no,83,yes,no,unknown,6,190,3,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q2
58,management,married,tertiary,no,68,yes,no,unknown,6,172,5,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(4, 6]",q2
52,blue-collar,married,primary,no,58,yes,no,unknown,6,213,3,0,"(45, 59]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q2
28,admin,single,secondary,no,251,yes,no,unknown,6,178,2,0,"(24, 34]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
36,blue-collar,married,secondary,no,688,yes,no,unknown,6,174,2,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q2
60,none,married,primary,no,364,yes,no,unknown,6,631,2,0,"(59, 100]","(200, 500]","(0, 10]","(600, 900]","(1, 2]",q2
42,services,divorced,secondary,no,55,yes,no,unknown,6,176,5,0,"(34, 45]","(0, 100]","(0, 10]","(120, 240]","(4, 6]",q2
42,admin,married,secondary,no,101,yes,no,unknown,6,32,3,0,"(34, 45]","(100, 200]","(0, 10]","(0, 60]","(2, 4]",q2
44,management,married,tertiary,no,105,yes,no,unknown,6,1529,2,0,"(34, 45]","(100, 200]","(0, 10]","(1200, 5000]","(1, 2]",q2
51,blue-collar,divorced,primary,no,325,yes,no,unknown,6,254,2,0,"(45, 59]","(200, 500]","(0, 10]","(240, 360]","(1, 2]",q2
49,blue-collar,married,primary,no,198,yes,no,unknown,6,200,2,0,"(45, 59]","(100, 200]","(0, 10]","(120, 240]","(1, 2]",q2
47,other,married,unknown,no,209,yes,no,unknown,6,135,2,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
37,blue-collar,married,secondary,no,183,yes,no,unknown,6,112,4,0,"(34, 45]","(100, 200]","(0, 10]","(60, 120]","(2, 4]",q2
34,management,married,tertiary,no,105,yes,no,unknown,6,314,3,0,"(24, 34]","(100, 200]","(0, 10]","(240, 360]","(2, 4]",q2
35,services,married,secondary,no,109,yes,no,unknown,6,597,3,0,"(34, 45]","(100, 200]","(0, 10]","(360, 600]","(2, 4]",q2
35,blue-collar,single,secondary,no,376,yes,yes,unknown,6,207,3,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q2
40,blue-collar,married,primary,no,-7,yes,no,unknown,6,410,2,0,"(34, 45]","(-10000, 0]","(0, 10]","(360, 600]","(1, 2]",q2
55,technician,married,secondary,no,0,no,no,unknown,6,160,3,0,"(45, 59]","(-10000, 0]","(0, 10]","(120, 240]","(2, 4]",q2
55,none,married,secondary,no,143,yes,no,unknown,6,42,3,0,"(45, 59]","(100, 200]","(0, 10]","(0, 60]","(2, 4]",q2
35,management,single,tertiary,no,550,yes,no,unknown,6,55,2,0,"(34, 45]","(500, 1000]","(0, 10]","(0, 60]","(1, 2]",q2
57,blue-collar,married,primary,no,162,yes,no,unknown,6,155,2,0,"(45, 59]","(100, 200]","(0, 10]","(120, 240]","(1, 2]",q2
53,management,married,tertiary,no,115,yes,no,unknown,6,336,3,0,"(45, 59]","(100, 200]","(0, 10]","(240, 360]","(2, 4]",q2
41,blue-collar,married,primary,no,512,yes,no,unknown,6,233,2,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q2
57,blue-collar,married,unknown,no,807,yes,no,unknown,6,211,2,0,"(45, 59]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q2
45,blue-collar,married,unknown,no,248,yes,no,unknown,6,88,5,0,"(34, 45]","(200, 500]","(0, 10]","(60, 120]","(4, 6]",q2
43,blue-collar,married,primary,no,1211,yes,no,unknown,6,208,3,0,"(34, 45]","(1000, 3000]","(0, 10]","(120, 240]","(2, 4]",q2
56,other,married,unknown,no,7,no,no,unknown,6,305,2,0,"(45, 59]","(0, 100]","(0, 10]","(240, 360]","(1, 2]",q2
31,other,married,tertiary,no,281,yes,no,unknown,6,206,2,0,"(24, 34]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
37,blue-collar,single,secondary,no,88,yes,no,unknown,6,128,2,0,"(34, 45]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q2
30,management,married,tertiary,no,32,yes,no,unknown,6,122,3,0,"(24, 34]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q2
30,admin,single,secondary,no,115,yes,no,unknown,6,66,3,0,"(24, 34]","(100, 200]","(0, 10]","(60, 120]","(2, 4]",q2
54,blue-collar,married,secondary,no,254,yes,no,unknown,6,66,2,0,"(45, 59]","(200, 500]","(0, 10]","(60, 120]","(1, 2]",q2
36,management,married,tertiary,no,144,yes,no,unknown,6,164,2,0,"(34, 45]","(100, 200]","(0, 10]","(120, 240]","(1, 2]",q2
55,none,married,tertiary,no,383,no,no,unknown,6,343,3,0,"(45, 59]","(200, 500]","(0, 10]","(240, 360]","(2, 4]",q2
37,admin,single,secondary,no,569,yes,yes,unknown,6,126,2,0,"(34, 45]","(500, 1000]","(0, 10]","(120, 240]","(1, 2]",q2
38,other,married,secondary,no,0,yes,no,unknown,6,59,3,0,"(34, 45]","(-10000, 0]","(0, 10]","(0, 60]","(2, 4]",q2
48,admin,married,secondary,no,3754,yes,no,unknown,6,249,3,0,"(45, 59]","(3000, 5000]","(0, 10]","(240, 360]","(2, 4]",q2
55,other,divorced,tertiary,no,6920,yes,no,unknown,6,406,3,0,"(45, 59]","(5000, 10000]","(0, 10]","(360, 600]","(2, 4]",q2
59,services,married,secondary,no,307,yes,yes,unknown,6,250,7,0,"(45, 59]","(200, 500]","(0, 10]","(240, 360]","(6, 10]",q2
37,technician,married,secondary,no,-421,yes,no,unknown,6,183,5,0,"(34, 45]","(-10000, 0]","(0, 10]","(120, 240]","(4, 6]",q2
33,blue-collar,divorced,secondary,no,60,no,no,unknown,6,190,3,0,"(24, 34]","(0, 100]","(0, 10]","(120, 240]","(2, 4]",q2
44,blue-collar,married,primary,no,67,yes,no,unknown,6,220,2,0,"(34, 45]","(0, 100]","(0, 10]","(120, 240]","(1, 2]",q2
57,technician,married,secondary,no,402,yes,no,unknown,6,153,3,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q2
30,other,single,tertiary,no,800,no,no,unknown,6,95,2,0,"(24, 34]","(500, 1000]","(0, 10]","(60, 120]","(1, 2]",q2
42,technician,married,tertiary,no,239,yes,yes,unknown,6,191,3,0,"(34, 45]","(200, 500]","(0, 10]","(120, 240]","(2, 4]",q2
51,blue-collar,divorced,secondary,no,421,yes,no,unknown,6,216,2,0,"(45, 59]","(200, 500]","(0, 10]","(120, 240]","(1, 2]",q2
44,admin,divorced,secondary,no,161,yes,no,unknown,7,89,2,0,"(34, 45]","(100, 200]","(0, 10]","(60, 120]","(1, 2]",q2
